category,phone_type,description_headers,tags,phone,company_name,address,short_description,description_paragraphs,gen_description,company_site_url
Vikarbureauer,,,,44 94 49 46,AdvoKon,"Vestvejen 25, Bjergby, 4440 Mørkøv",Not specified,,,Company site unknown
Vikarbureauer,,,,24 60 67 19,Jobcenter Brøndby,"Park Allé 160, 2605 Brøndby",Not specified,,,Company site unknown
Vikarbureauer,Tlf.,,,"96 13 09 44,96 13 01 50,96 13 09 40",Temp-Team A/S,"Østergade 2, 2. sal., 7500 Holstebro",Not specified,,,http://www.temp-team.dk
Vikarbureauer,Mobil,,,"20 43 24 87,51 18 21 86",Det Gode Arbejdsliv,"P. G. Ramms Allé 65, 2. th., 2000 Frederiksberg",Not specified,,,http://www.detgodearbejdsliv.dk
Vikarbureauer,Tlf.,,,"97 54 20 27,20 30 11 83",Poul Stilling Laursen,"Granvænget 17, 7850 Stoholm Jyll",Not specified,,,Company site unknown
Vikarbureauer,,,,72 22 33 60,Workindenmark-WEST,"Nørreport 26, 1. sal., 8000 Aarhus C",Not specified,,,Company site unknown
Vikarbureauer,,,,70 12 30 12,Lobpa,"Kløverprisvej 10 B, 2650 Hvidovre",Not specified,,,http://www.lobpa.dk
Vikarbureauer,,,,,Køgevej 18,"Køgevej 18, 4700 Næstved",Not specified,,,Company site unknown
Vikarbureauer,,,,30 67 06 52,Forenede Vikar,"Klamsagervej 12, 8230 Åbyhøj",Not specified,,,http://www.forenede-vikar.dk
Vikarbureauer,Mobil,,,"20 47 27 17,27 51 91 14",FM Service,"Brandstrupvej 81, 8840 Rødkærsbro",Not specified,,,Company site unknown
Vikarbureauer,,,,,AC Group Denmark,"Hestebakken 37, 9240 Nibe",Not specified,,,Company site unknown
Vikarbureauer,,,,31 22 01 00,Keto Vikar,"Engvej 30, Stenlille, 3660 Stenløse",Not specified,,,http://www.keto.nu
Vikarbureauer,,,,65 95 24 25,Finanshuset,"Gedehalsvej 8, Fraugdekærby, 5220 Odense SØ",Not specified,,,Company site unknown
Vikarbureauer,,,,,Drive.As ApS,"Marielundvej 29, 2730 Herlev",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"70 10 13 12,20 35 37 42,20 63 14 56,21 33 44 13",Randstad,"Vester Farimagsgade 7, 2. sal., 1606 København V",Not specified,,,http://www.randstad.dk
Vikarbureauer,,,,22 76 56 05,Alex Lindstrøm Vikarservice,"Thistedvej 477, V. Thorup, 9690 Fjerritslev",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,,"73 20 27 00,20 27 53 59,24 29 06 25,27 51 45 31",Sønderjysk Vikarservice,"Billundvej 3, 6500 Vojens",Not specified,,,http://www.vikarservice.com
"Elinstallatører,Vikarbureauer,Elektrikere",,,,22 24 27 09,Dyrholm El-Leasing,"Nordre Banevej 8, 4300 Holbæk",Not specified,,,Company site unknown
Vikarbureauer,,,,30 29 57 17,Clean Vision,"Kirkehøjvej 7, Ø. Tørslev, 8983 Gjerlev J",Not specified,,,http://www.clean-vision.dk
Vikarbureauer,Mobil,,,"58 50 44 50,20 21 10 50",Nielsens Håndsrækning,"Ndr. Ringgade 57, 4200 Slagelse",Not specified,,,Company site unknown
Vikarbureauer,,,,87 45 00 25,Sangill Group ApS,"Skæringvangen 24, 8250 Egå",Not specified,,,Company site unknown
Vikarbureauer,,,,26 16 43 25,Tømrermester Kim Pank Simonsen ApS,"Tordenskjoldsgade 83, 2. sal., 8200 Aarhus N",Not specified,,,Company site unknown
Vikarbureauer,,,,51 34 63 86,Steendahl Management v/ Sven Stendahl,"Søndervangsvej 68, st. tv., 2600 Glostrup",Not specified,,,Company site unknown
Vikarbureauer,Fax,,,"33 14 30 04,33 14 36 68,


    ,
                            ",Danvikar A/S,"Hyskenstræde 9, 1207 København K",Not specified,,,http://www.danvikar.dk
Vikarbureauer,,,Maskinstationer,,Damms Entreprise,"Asklevvej 3, Asklev, 8653 Them",Not specified,,,http://www.dammsentreprise.dk
Vikarbureauer,,,Bagervikar,,Gades Bagervikar,"Egedevej 56 A, 4640 Faxe",Not specified,,,Company site unknown
"Bygge- og anlægsarbejde,Vikarbureauer",,,Vikarer###Vikarbureauer,,Fynbo's Vikarservice,"Siøvej 3, Fynshav, 6440 Augustenborg",Not specified,,,Company site unknown
Vikarbureauer,,,Danske Malermestre,,Malervikar ApS,"Grævlingevej 20, Horne Terp, 9850 Hirtshals",Not specified,,,http://www.j-jeppesen.dk
Vikarbureauer,Fax,,Jobrekruttering###Vikarbureauer###Personalerekruttering,75 91 45 88,IVS ApS,"Vendersgade 17, 2. sal., 7000 Fredericia",Not specified,,,http://www.i-v-s.dk
Vikarbureauer,Fax,,Vikarbureauer###Personalerekruttering###Vikarjob###Personale###Vikar- og rekrutteringsbureauer,54 76 10 22,Euro-Workers ApS,"Vesterbrogade 1 A, 4930 Maribo",Not specified,,,Company site unknown
Vikarbureauer,Fax,,Vikarbureauer###Hjemmeservice,56 65 60 31,De Glade Vikarer ApS,"Ølbycenter 5, 1. sal., 4600 Køge",Not specified,,,http://www.degladevikarer.dk
Vikarbureauer,,,Budservice###Gylletransport,,Nielsens Service,"Kjellerupsvej 231, Gjøl, 9440 Aabybro",Not specified,,,http://www.nielsensservice.dk
Vikarbureauer,Fax,,Sygehjælpere###Plejehjemsassistenter,59 43 96 07,Omsorg Sjælland,"Tåstruphøj 14, 4300 Holbæk",Not specified,,,http://www.omsorgsjaelland.dk
Vikarbureauer,Fax,,Vikarbureauer###Rekrutteringsbureauer,96 10 60 78,Aktivpersonale A/S,"Vestergade 2, 7900 Nykøbing M",Not specified,,,http://www.aktivpersonale.dk
Vikarbureauer,Mobil,,Offshore jobs###Vikarbureauer,"29 65 94 30,63 61 03 65",Nordic Offshore A/S,"Torvet 17 C, 5600 Faaborg",Not specified,,,http://www.nordicoffshore.dk
Vikarbureauer,,,Vikarbureauer###Pædagoger,,Pædagogisk Vikarservice,"Bredgade 55 D, 7400 Herning",Not specified,,,http://www.pvservice.dk
Vikarbureauer,Fax,,Vikarbureauer###Rengøring,56 31 10 21,AAAvikar,"Energivej 9, 4690 Haslev",Not specified,,,http://www.aaavikar.dk
Vikarbureauer,,,Handymand###Gartnere,,J.K.H Service,"Grønnegade 13, Hornum, 9600 Aars",Not specified,,,Company site unknown
Vikarbureauer,Mobil,,Vognmandsforretninger###Vikarbureauer,86 99 27 01,Vognmændenes Vikarbureau,"Terosevej 11 F, 8541 Skødstrup",Not specified,,,http://www.vognmandensvikarbureau.dk
"Rekrutteringsfirmaer,Vikarbureauer",Fax,,Rekrutteringsbureauer###Vikarbureauer,86 13 28 78,JobHouse,"Ryesgade 9, 3. sal., 8000 Aarhus C",Not specified,,,http://www.jobhouse.dk
Vikarbureauer,Fax,,Anlægsgartnere###Vikar,"99 98 97 94,


    ,
                            ",Himmerlands Vikarservice I/S,"Hjortkjærsvej 30, 9600 Aars",Not specified,,,http://www.himmerlandsvikarservice.dk
Vikarbureauer,Mobil,,Vikarbureauer###Regnskabsassistance###Lønregnskaber###Bogføring###Momsregnskaber,"51 23 97 12,59 43 97 91",LS Kontorhjælp,"Æblevang 54, 4300 Holbæk","LS er et enkeltmandsfirma, som beskæftiger sig med en bred vifte af regnskabsopgaver. Jeg lægger stor vægt på at firmaerne bliver velfungerende i alle regnskabsmæssige hen-seender. Mine primære opgaver er at skabe et godt samarbejde med virksomheden…",,"Mine kunder består af små som mellemstore virksomheder lokaliseret over store dele af Sjælland - herunder hovedstaden.###Assistancen kan f.eks. bestå af:###- Bogføring af finans###- Bogføring af debitorer###- Bogføring af kreditorer###- Lønregnskab###- Afstemninger af løn, banker, debitorer og kreditorer###- Momsafregning til skat / listeangivelse ved eksport###- Bogholderi klargjort til revision###- Systematisering af virksomhedens arbejdsgange",http://www.lskontorhjaelp.dk
Vikarbureauer,Fax,,Vikarbureauer###Hjemmepleje,62 22 56 94,Xvikar ApS,"Rømerparken 10, 5700 Svendborg",Not specified,,,http://www.xvikar.dk
Vikarbureauer,Fax,,Vikarbureauer###Human Resource-konsulenter###Assistance###Fastansættelser###Personalerekrutering,57 61 51 35,Assistance Personaleservice a/s,"Torvet 1, 4100 Ringsted",Not specified,,,http://www.assistance.dk
Vikarbureauer,Fax,,Vikarbureauer###Human Resource-konsulenter###Assistance###Fastansættelser###Personalerekrutering,63 11 89 09,Assistance Personaleservice a/s,"Mageløs 7, 5000 Odense C",Not specified,,,http://www.assistance.dk
Vikarbureauer,Fax,,Vikarbureauer###Human Resource-konsulenter###Assistance###Personalerekrutering###Fastansættelser,86 55 07 92,Assistance Personaleservice a/s,"Viby Ringvej 5 - 11, 3. tv., 8260 Viby J",Not specified,,,http://www.assistance.dk
Vikarbureauer,Fax,,Vikarbureauer###Human Resource-konsulenter###Assistance###Fastansættelser###Personalerekrutering,75 52 85 33,Assistance Personaleservice a/s,"Jernbanegade 2, 1. sal., 6000 Kolding",Not specified,,,http://www.assistance.dk
Vikarbureauer,Mobil,,Vikarfirmaer###Vikarbureau###Erhvervsrengøring###Rengøring###Vikar###Vikarservice,20 33 59 19,Vikarservice MidtJylland,"Majsmarken 1, 7190 Billund","Med vores dygtige vikarer/serviceasistenter har du altid ekstra hænder lige ved hånden. Det er enkelt, der er ingen spildtid, personaleadministration eller unødige udgifter, og som kunde hos os betaler du alene for de effektive timer. Intet andet. D…",,,http://www.vikarservice.com
"Elinstallatører,Vikarbureauer,Elektrikere",,,Elinstallationer###Elarbejde###Elinstallatører###El###Alarm###Energi,,AT Installation,"Maltvej 13, 4760 Vordingborg",AT Installation varetager mange former for el-entrepriser i såvel private som erhvervsmæssige sammenhænge. Som autoriseret El-installatør udfører vi flere former for el-installationsopgaver og renoveringsopgaver. Har du spørgsmål eller ønsker du et …,,,Company site unknown
Vikarbureauer,,,"Truckfører###Truckførervikarer###Håndværkervikarer###Vikarer, bygge og anlæg###Maskinførere",,Preben Ovesen,"Kystvejen 45, 8000 Aarhus C","Vikarbureau med speciale i kørsel og betjening af: Gaffeltruck og Gummiged. Har desuden nogen erfaring med andre maskiner. Er fleksibel og imødekommend overfor nyt og har kørekort til forvogn/hænger, førerkort og farligt-gods-bevis. Ren straffeattes…",,,http://www.prebenovesen.dk
Vikarbureauer,,,Rengøringsselskaber###Hjemmehjælp###Hjemmeservice###Vikarbureau###Vikarservice,,Here2care,"Guldagervej 72, 1. sal., Guldager, 6710 Esbjerg V",Here2Care servicerer offentlige og private institutioner med veluddannede vikarer inden for: Sygeplejersker - Social- og - sundhedsassistenter - Social- og sundhedshjælpere - Sygeplejerskestuderende. Her på siden præsenterer vi de værdier og princip…,,,http://www.here2care.dk
Vikarbureauer,Fax,,Vikarbureauer###Vikarformidling###Vikarer###Rekrutteringsfirmaer###SKI-leverandører,39 69 15 89,Personalegruppen A/S,"Niels Bohrs Alle 2 A, 2860 Søborg","Vi forstår behovene i den primære sundhedssektor - og har mange års erfaring med at opfylde dem. Vi er hurtige til at levere vikarer, og vores vikarer er ikke hvem som helst. Alle i korpset er faguddannede inden for ældrepleje eller sygepleje, &amp; all…",,,http://www.personalegruppen.dk
Vikarbureauer,Mobil,,Rekrutteringsfirmaer###Rekruttering###Vikarservice###Vikararbejde###Vikarer,52 40 11 90,VikarCompagniet,"Køgevej 230, 4621 Gadstrup","Vi hjælper dig med rekruttering og vikarassistance hvad enten det drejer sig om en person en dag eller mange personer i mange dage. Vi har mange års erfaring, og tilbyder vikarer her og nu, dag og nat, indenfor lager, logistik, produktion samt gener…",,,http://www.vikar-compagniet.dk
Vikarbureauer,Mobil,,Staldrengøring###Vikarbureauer,20 72 79 27,K. P. Afløsning,"Ålborgvej 21, Knudstrup, 8620 Kjellerup",K.P. Afløsning er et vikarbureau med stor erfaring indenfor landbrug og staldrengøring. Gi´ mig et kald - hvis du skal have vasket din stald.,,,Company site unknown
Vikarbureauer,,,Vikarbureauer###Sundhedspersonale,,Vikarbureau Bornholm ApS,"Sigurdsgade 14, 3700 Rønne","Initiativtagerne til Vikarbureau Bornholm er Thomas Krogh Hansen og Jesper Staustrup. Vi har taget dette initiativ, da vi som sygeplejersker har erfaret, at Bornholm som andre steder i landet, har brug for sundhedsfagligt personale som hurtigt kan t…",,,http://www.vikarbureaubornholm.dk
Vikarbureauer,,,Rekrutteringsbureauer###Vikarbureauer,,VikarBørsen Århus,"Skolebakken 7, 8000 Aarhus C",Not specified,,,http://www.vikarborsen.dk
Vikarbureauer,Fax,"Vikarer, 24 timers service",Vikarbureauer###Personalerekruttering,76 25 32 41,Jysk Vikarservice ApS,"Sundvej 9, 8700 Horsens",Not specified,Vi leverer vikarløsninger til det danske erhvervsliv og har idag 10 afdelinger. Vi har døgnvagt - ring 70121204,,http://www.jyskvikarservice.dk
Vikarbureauer,Fax,Rekrutteringsbureauer,"Personalerekrutering###Forsikringsjob, vikarer###IT-job, vikar###Rejsebranchen, job###Administration, vikarjob",33 24 44 91,Centrum Personale A/S,"Frederiksberg Allé 35, 1820 Frederiksberg C",Centrum Personale har i mere end 20 år fungeret som professionel samarbejdspartner for et bredt udsnit af dansk erhvervsliv. Vi rekrutterer til alle jobfunktioner og alle stillingsniveauer - lige fra receptionisten til økonomichefen. I Centrum Perso…,I Centrum Personale rekrutterer vi til alle jobfunktioner og alle stillingsniveauer - lige fra receptionisten til økonomichefen. Vi har i mere end 20 år fungeret som professionel samarbejdspartner for et bredt udsnit af dansk erhvervsliv. I Centrum Personale har vi fokus på at skabe og fastholde gode og seriøse samarbejdsrelationer med såvel vores kunder som kandidater.,,http://www.centrum-personale.dk
Vikarbureauer,,Rengøring,Hjemmeservice###Rengøringsselskaber###Hovedrengøring###Vikarjob###Vikarbureauer,,Vikar Flexible,"Sundbrovej 21, Tåsinge, 5700 Svendborg","Vikar Flexible tilbyder sin arbejdskraft til dig, som mangler en medarbejder f.eks. i forbindelse med sygdom, barsel eller ferie Vikar Flexible tilbyder sin arbejdskraft til dig, som har brug for hjælp i ganske få timer af gangen. Vikar Flexible til…","Vikar Flexible tilbyder sin arbejdskraft til dig, som mangler en medarbejder f.eks. i forbindelse med sygdom, barsel eller ferieVikar Flexible tilbyder sin arbejdskraft til dig, som har brug for hjælp i ganske få timer af gangen. Vikar Flexible tilbyder også sin arbejdskraft på tidspunkter, hvor alle andre holder fri. Kort fortalt, Vikar Flexible træder til, når alle andre svigter, døgnets 24 timer alle ugens dage.",,http://www.vikarflexible.dk
Vikarbureauer,Mobil,,Vikarjob###Personalerekruttering###Karrierekvinder###Head-Hunting###Bestyrelseskandidater###Ingeniører###Kvindelige bestyrelseskandidater###Barselsvikarer###Salgssekretærer###Kvindelige ledere###Direktører###Emnebank###Chefsekretærkurser###Ledere,"21 49 35 15,
									,
								,
									,
								",Sekretær Service/Leder Service Aase Hoeck,"Enebærvej 51, 8240 Risskov","Aase Hoeck har siden 1988 udvalgt direktører, salgs- og økonomichefer, regnskabsmedarbejdere chef- og direktionssekretærer fra landsdækkende emnebank med personligt interviewede kandidater med kontor i København og Århus. Speciale: Kvindelige ledere…",,,http://www.karrierekvinder.dk
Vikarbureauer,Fax,,Personalerekruttering###Vikarbureauer,33 33 73 10,Vikarbureauet Klostergaarden,"Magstræde 5, 1204 København K",Not specified,,,http://www.klostergaarden.dk
Vikarbureauer,Fax,Vikarbureauer###Vikarjob,"Personalerekruttering###Vikarformidling###Rekrutteringssparring###Advokatsekretærer, vikarjob###Sagsbehandlere, vikarjob###Sprogsekretærer, vikarjob###Translatører, vikarjob###Regnskabsmedarbejdere###Receptionister, vikarjob###Administration, vikarjob",70 14 15 93,ServiceBureau ApS,"Studsgade 44, 8000 Aarhus C","Fokus på dig - er hele succesen bag ServiceBureau, som efterhånden har eksisteret i mere end 20 år. Vi er et vikar- og rekrutteringsbureau, som startede ud med at være advokatbranchens foretrukne personaleleverandør. Gennem de sidste mange år er vi …","Fokus på dig - er hele succesen bag ServiceBureau, som efterhånden har eksisteret i mere end 20 år. Vi er et vikar- og rekrutteringsbureau, som startede ud med at være advokatbranchens foretrukne personaleleverandør. Gennem de sidste mange år er vi ligeledes blevet en værdig og respekteret medspiller inden for alle former for administrative stillinger. Vi håndterer i dag flere og flere personaleopgaver primært i Storkøbenhavn og Århus - både i og uden for advokatbranchen.###Fokus på dig - er hele succesen bag ServiceBureau, som efterhånden har eksisteret i mere end 20 år. Vi er et vikar- og rekrutteringsbureau, som startede ud med at være advokatbranchens foretrukne personaleleverandør. Gennem de sidste mange år er vi ligeledes blevet en værdig og respekteret medspiller inden for alle former for administrative stillinger. Vi håndterer i dag flere og flere personaleopgaver primært i Storkøbenhavn og Århus - både i og uden for advokatbranchen.",Vores fagområder er:###- Advokatsekretærer###- Sagsbehandlere###- Sprogsekretærer###- Translatører###- Regnskabsmedarbejdere###- Receptionister###- Administration / Personlig assistent###Kendetegnede styrker ved et samarbejde med os er:###- Den personlige kontakt###- Effektivitet krydret med humor###- Opdaterede og relevante kandidater###- Store krav til vore kandidater###- Kort vej til chefen###Vi er både medlem af Dansk Erhverv og Foreningen af Vikarbureauer i Danmark - FVD.,http://www.servicebureau.dk
Vikarbureauer,Fax,Personalerekruttering###Vikarbureauer,"Administration###Kontorer###Kontormedarbejdere###Oversættelser###Personale###Receptionister, vikarjob###Regnskabsmedarbejdere###Økonomimedarbejdere###Lønregnskaber###Vikarformidling",70 14 13 63,Execute.dk,"H. C. Ørsteds Vej 50 C, 1879 Frederiksberg C","Hos execute.dk tror vi på kontrolleret vækst. Det betyder, at vi i dag består af et kompetent team af loyale og engagerede medarbejdere, der til sammen udgør en bred vifte af både faglige og sociale kompetencer. Vi forstår at supplere hinanden, så v…","Hos execute.dk tror vi på kontrolleret vækst. Det betyder, at vi i dag består af et kompetent team af loyale og engagerede medarbejdere, der til sammen udgør en bred vifte af både faglige og sociale kompetencer. Vi forstår at supplere hinanden, så vi kan tilbyde både kunder og medarbejdere en unik helhedsoplevelse.###Hos execute.dk tror vi på kontrolleret vækst. Det betyder, at vi i dag består af et kompetent team af loyale og engagerede medarbejdere, der til sammen udgør en bred vifte af både faglige og sociale kompetencer. Vi forstår at supplere hinanden, så vi kan tilbyde både kunder og medarbejdere en unik helhedsoplevelse.","Nordisk rekruttering - global service###- Vikariater og rekrutteringer###- Studentermedarbejdere###- International rekrutteringsservice###execute.dk er en professionel vikar- og rekrutteringsvirksomhed, der leverer veluddannede nordiske talenter inden for salg og administration til det globale erhvervsliv.###Under Business Services tilbyder vi outsourcing inden for fx###- Ledelse og bemanding af hele funktioner###- Løn- og Personaleadministration###- Analyse og dataindsamling###- Oversættelse og korrekturlæsning###og til messer og kongresser tilbyder vi###- Værter og værtinder###- Registrerings- og servicespersonale###execute.dk har fokus på mennesker der kan og vil flytte sig - fagligt, mentalt og geografisk.###Hos excute.dk tror vi på kontrolleret vækst.",http://www.execute.dk
Vikarbureauer,Fax,,Personalerekruttering###Freelance opgaver###Freelance designere###Freelance teknikere###Freelancejobs###Teknikere###Freelancebureauer###Lønmodtagere###Freelance service###Konsulentopgaver,33 43 66 77,Teknik &amp; Design Freelancebureau A/S,"Nørre Voldgade 12, 1358 København K",Hos Teknik &amp; Design kan du udføre dine projekt-opgaver som lønmodtager og derved bevare din dagpengeret ! Du kan overlade det administrative besvær til os og koncentrere dig om det sjove ! Brug Teknik &amp; Design som springbræt til selvstændig virksomh…,,"Teknisk Landsforbund oprettede freelancebureauet i 1992 som et selvstændigt aktieselskab med det formål at hjælpe freelancere med administration af opgaver.###Direktør: Jørgen Stender.###Som freelancer kan du få###- Aflevere opgaver og slippe for besværet med administration i almindelighed og momsregnskab i særdeleshed.###- Ideer og vejledning###Hvis du bruger Teknik og Design ansættes du som lønmodtager i bureauet, mens opgaven udføres. Det betyder at du###- Bevarer rettigheden til dagpenge under ledighed og###- Sikres løn under sygdom, indtil 14 dage.###- Er sikker på at få din løn, uanset om kunden betaler til tiden eller ej.",http://www.teknikogdesign.dk
Vikarbureauer,Fax,,Vikarbureauer###Personalerekruttering###Human Resource-konsulenter###Fastansættelser###Assistance,33 79 55 90,Assistance,"Lindevangs Allé 3, 2000 Frederiksberg",Not specified,,,http://www.assistance.dk
Vikarbureauer,Fax,Outsourcing###Vikarbureauer###Profilannonce,Coaching###Erhvervscoaching###Erhvervspsykologer###Erhvervspsykologisk rådgivning###Executive coaching###Genplacering###Gruppecoaching###HR-konsulenter###Human resource management###Human Resource-konsulenter###Human resources###Individuel Coaching###Jobhjælp###Jobrekruttering###Jobsøgning###Karriererådgivning###Karriereudvikling###Kompetenceafdækning###Kompetenceafklaring###Kompetencespotting###Kompetenceudvikling###Konsulenter###Ledelse###Lederrekruttering###Lederudvikling###Opsigelser###Outplacement###Personalerekruttering###Personalerådgivning###Personaleudvikling###Psykologisk testning###Rekrutteringer###Rådgivende virksomheder###Search &amp; selection###Stresscoaching###Virksomhedsledelseskonsulenter###Virksomhedsrådgivere###Virksomhedsrådgivning###Virksomhedsudvikling###Vikarformidling###Newplacement,72 17 44 69,Hartmanns A/S,"Nørrebrogade 22 - 26, 8000 Aarhus C","Afdelinger i hele Danmark. Arbejder med vikarassistance og rekruttering i det danske erhvervsliv. Vi har en række HR-produkter bl.a. newplacement, klimamålinger og interviewteknikkurser. Outsourcing af HR og økonomi, bla. Et bredt netværk .","Hartmanns Outsourcing er din samarbejds- og sparringspartner, og tillid bliver vægtet meget højt. Opgaven bliver defineret i samarbejde med dig, og løsningen tilpasset dine behov - efter dine procedurer og systemer.###Du bestemmer selv, hvor, hvornår og hvor meget du vil arbejde. Hartmanns sammensætter vikariater, som matcher dine ønsker, behov og kvalifikationer. Hartmanns fungerer som din arbejdsgiver og betaler din løn, feriepenge mv.###Afdelinger i hele Danmark. Arbejder med vikarassistance og rekruttering i det danske erhvervsliv. Vi har en række HR-produkter bl.a. newplacement, klimamålinger og interviewteknikkurser. Outsourcing af HR og økonomi, bla. Et bredt netværk .","Hartmanns er et dynamisk og stærkt ekspanderende konsulenthus med afdelinger i hele Danmark. Siden 1996 har vi arbejdet bredt med vikarassistance og rekruttering i det danske erhvervsliv. Ved siden af tilbyder vi en række HR-produkter bl.a. newplacement, klimamålinger og interviewteknikkurser.###Herudover har vi siden 2003 arbejdet med Anden Aktør-opgaver inden for matchgruppe 1 - 5 og har flere igangværende kontrakter med kommuner og jobcentre landet over.###Siden April 2006 har Hartmanns arbejdet med socialrådgivervikarer til jobcentre og kommuner. Derudover løser socialrådgiverforretningen opgaver inden for socialfaglig bistand, rekruttering og Newplacement.",http://www.hartmanns.dk
Vikarbureauer,Fax,Outsourcing###Vikarbureauer###Profilannonce,Personalerekruttering###Coaching###Erhvervscoaching###Erhvervspsykologer###Erhvervspsykologisk rådgivning###Executive coaching###Genplacering###Gruppecoaching###HR-konsulenter###Human resource management###Human Resource-konsulenter###Human resources###Individuel Coaching###Jobhjælp###Jobrekruttering###Jobsøgning###Karriererådgivning###Karriereudvikling###Kompetenceafdækning###Kompetenceafklaring###Kompetencespotting###Kompetenceudvikling###Konsulenter###Ledelse###Lederrekruttering###Lederudvikling###Opsigelser###Outplacement###Personalerådgivning###Personaleudvikling###Psykologisk testning###Rekrutteringer###Rådgivende virksomheder###Search &amp; selection###Stresscoaching###Virksomhedsledelseskonsulenter###Virksomhedsrådgivere###Virksomhedsrådgivning###Virksomhedsudvikling###Vikarformidling###Newplacement,72 17 44 61,Hartmanns A/S,"Frederiksborggade 18, 4. sal., 1360 København K","Afdelinger i hele Danmark. Arbejder med vikarassistance og rekruttering i det danske erhvervsliv. Vi har en række HR-produkter bl.a. newplacement, klimamålinger og interviewteknikkurser. Outsourcing af HR og økonomi, bla. Et bredt netværk.","Hartmanns Outsourcing er din samarbejds- og sparringspartner, og tillid bliver vægtet meget højt. Opgaven bliver defineret i samarbejde med dig, og løsningen tilpasset dine behov - efter dine procedurer og systemer.###Du bestemmer selv, hvor, hvornår og hvor meget du vil arbejde. Hartmanns sammensætter vikariater, som matcher dine ønsker, behov og kvalifikationer. Hartmanns fungerer som din arbejdsgiver og betaler din løn, feriepenge mv.###Afdelinger i hele Danmark. Arbejder med vikarassistance og rekruttering i det danske erhvervsliv. Vi har en række HR-produkter bl.a. newplacement, klimamålinger og interviewteknikkurser. Outsourcing af HR og økonomi, bla. Et bredt netværk.","Hartmanns er et dynamisk og stærkt ekspanderende konsulenthus med afdelinger i hele Danmark. Siden 1996 har vi arbejdet bredt med vikarassistance og rekruttering i det danske erhvervsliv. Ved siden af tilbyder vi en række HR-produkter bl.a. newplacement, klimamålinger og interviewteknikkurser.###Herudover har vi siden 2003 arbejdet med Anden Aktør-opgaver inden for matchgruppe 1 -5 og har flere igangværende kontrakter med kommuner og jobcentre landet over.###Siden April 2006 har Hartmanns arbejdet med socialrådgivervikarer til jobcentre og kommuner. Derudover løser socialrådgiverforretningen opgaver inden for socialfaglig bistand, rekruttering og Newplacement.",http://www.hartmanns.dk
